signature,block_time,block_time_utc,wallet,side,sol_amount,token_amount,price_sol_per_token,mcap_sol,mcap_usd
3DHgfinXB4idoEAEBusyf3naS6ceEvM6rAF5HFL4q9xRZzP1JWRUozYTzNV8fidAnvcp8L6ZYUrqrhDE6qKyHtK1,1785083222,2026-07-26T16:27:02Z,Baf7AGwsnTWW4ps6B3zs48wVj8aKH4WCR9h7ytcQS3S2,buy,0.098765431,1702060.59803,5.802697689748129e-08,55.9475176596941,4166.809706983437
3E88veEKMramEPNKA9vpqf2kvNy2WbS12E9Jafg4Xum3mT63pUCqmHhy1inR3z2cwAjMgAuZN3cn9wG9tGrT5ZiU,1785083222,2026-07-26T16:27:02Z,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,sell,0.961864637,13840457.935829,6.949659046396194e-08,67.00610526618367,4990.421407944458
3FWu2WpJxHEyAQCGJbvVGR7omqMBga7PAuTah1AWsLivFRtf1Ze1jqNoruyuwPgfcR1VZ6Whq8efrFe9uR47GPdm,1785083222,2026-07-26T16:27:02Z,ERNxja1crsFqm9F4T9oDz3KoLYPVUDwpRyXzJ3PMQ8Ci,buy,0.488888888,6593259.112605,7.414980659039195e-08,71.49256837915547,5324.5602371748
3KQB4uxmoiZ9i8Ymp8zapcby9Rrrj7Kw4BSqfNSu8FSanbw5UnFh7kWisrCjWhjR7JEKVv3Lkj8VyFQXUCHgvkA1,1785083222,2026-07-26T16:27:02Z,CNZfgxuxUkhUgcUQdYSR7LTWEHbBbpsDe3bWDnpgLVTn,sell,0.012472382,166572.717883,7.487649933622715e-08,72.19321930747482,5376.7426969415765
3SJEhMv7Qx3cMbndZKb8W6YJnAtDYsEZmzzqrMFi3heULtKmoLoj2hy9oso3Ytkvgk99hZMh4b47NVEcfw3XTCu7,1785083222,2026-07-26T16:27:02Z,AmMAXw6L2NHWU4kU164Z2GrR1ceJq4L7achaJT7Y9cr4,sell,0.608447953,10238244.618789,5.942893295237249e-08,57.29923310883281,4267.4815739429305
3cWaRPkEm2YGQCZ4NUjwDMVUFUkPvBkrUWDtX8Gfq9rFGL73hVKoAP4gMb9mPe3HRTQHiwmKjF9JyScozWkaZjQv,1785083222,2026-07-26T16:27:02Z,DXruXkezDrArp81eBFT4bJd2gFAXAZGGsNq2W6a2CPqX,sell,0.008232108,112117.494559,7.342393827457487e-08,70.79271233651625,5272.436978200238
3vWJeGN4HurB1XJaoSbUxuUS4RoTh3Y9ixUSkeLtEKE8aCCcBPVyKZ1zHNH1TipV8bbWgBGi6RNPYGnNJRsCp8Uk,1785083222,2026-07-26T16:27:02Z,FxN3VZ4BosL5urG2yoeQ156JSdmavm9K5fdLxjkPmaMR,sell,0.733096124,10936621.139286,6.703131750322845e-08,64.62917801818516,4813.394723936834
4GVmcJtNT7wQ43s18VJUYP7zkyihNseAbqaPuLRPTa6Acxjy6eVx3aZYonXRsHZxqzidK331A4cXkKXi8PYZAwxw,1785083222,2026-07-26T16:27:02Z,EaNHi9dRgzfKUo7bDfcum71RgWS2PXmmrPC96pmDhXpb,sell,0.007136684,122175.725278,5.84132730438973e-08,56.31997046749184,4194.548917583712
4xi1bySjpcj7shunQwQBWH4x2UaUCL6njUiLpU8zU61e3m97wa8emXEW7vT8vrLYm87oFmUUQBeGMWBuUxHSKRmB,1785083222,2026-07-26T16:27:02Z,AFCouzi3FVXgUXsrB3K9hDRke98G7o4MskgEe7Ume514,sell,0.162241597,2190101.396042,7.40794911565312e-08,71.42477277462788,5319.511016139568
51d3KhCiNtHCisnFAWR4iYyXVQWaLCGFgcAm9U1evHRXRoazyw9P6CWLCCFjw6c96hZ9fZgMcA4qPkvJkwACkZoM,1785083222,2026-07-26T16:27:02Z,3pBVyQRZmvue1biZonm8w9DZHPZJPvVZnwQQLY5PzGSe,sell,0.090616943,1554783.985112,5.8282657827526016e-08,56.19403598812946,4185.169680881149
5V8Rg76s9bBjLeDkjkvJvVNarshXhihouXCojkEKyhnVBKF9FGVByxXx31BeA7cHEjJF9parP4nqnraderq7DFY4,1785083222,2026-07-26T16:27:02Z,Aqiah4X4siGfz44YphXN7WC1z4XYqorh62MerNTb48nP,sell,0.099181955,1709222.259942,5.802753528576535e-08,55.94805603753237,4166.849803811614
maULHjEgEsywtYjJ3dfqf6ZZxtNwV1cq9VPjKWUSqqJ7o4HZoQL2Wt3qeTXx7tb7mzBUCQnG2YCFGzu1yzjB86S,1785083222,2026-07-26T16:27:02Z,CaR6eeSYZVfXg7BQyAKXQUPNhi4cChZs6b48cHeTeQdD,sell,0.685189957,10874782.308286,6.300723431290409e-08,60.74930218469981,4524.432765281355
ovekVPXHyTMYJrafNeRd4MMyBcqyweNUSTUw8sHHwYVA8puyguQpauwYy1cChonywpFwQtmQYdvvMN2ceeYn7ZX,1785083222,2026-07-26T16:27:02Z,5tisrrQvKTLQwWhp1PCtJrajieJmzGfbwRU6XdqJBdkH,sell,0.650945689,10644703.452215,6.115207360375532e-08,58.9606231583903,4391.217111731931
pUAKsGiTzvkXUqFYpcehwhH37ZjofdShbsSTERoLrDKRrgU82wBbBXRYkg9ztRNyutvPzKDRoiFmdkfSsWdcwoe,1785083222,2026-07-26T16:27:02Z,4EDbfvj4avEKHHHu7skwKFWGLhrVbw5B64vB1H4LTfDu,sell,0.007244629,124064.830022,5.839389776067347e-08,56.301289518418066,4193.1576143911425
2Jy5KsFCpWZa6wgBRb9rae1ziJYHzztZCByZWVHw2Aj3CGVxTsVG5npvCX7wSgS8pYiwTFYahd8zZQHnAknVVSmL,1785083223,2026-07-26T16:27:03Z,G1F4thH2m8N7qzuNgSGvnAEZU4hC2Kr8vp52zniPmf2U,sell,6.7725e-05,1160.0,5.838362068965518e-08,56.29138073731266,4192.4196369611955
3D4BcossnCsaSinGKdaDdLjrMa11V2gVnfkhrZbixBDGsrdVL2iQ6G5Fi1AZFPvGveSRFw5N77hswRmh7iUYFdSA,1785083223,2026-07-26T16:27:03Z,AwSEYQTeNMnQY118AqKWQoje2GrpKWsmf2aYXVhhVZP6,sell,0.011717859,201060.323203,5.82803151478529e-08,56.19177726090653,4185.001457394002
5S69fd1SmcyvVr3HEsWysNf7zP5yFjoPRLvNJEicVtxf1CHKnMKrJXUqw7DQYxWUoHXR489tRNFPD2EA3KCw7x8B,1785083223,2026-07-26T16:27:03Z,A4rWFozNza39oA323my8dLffKaHPSTh3G3ewHbQw2cqb,sell,0.032638257,559448.972441,5.8340007056572176e-08,56.24933004576231,4189.287822770562
2FoYhVD7vpeYszXJVENL5uMEn2CoaMaVuuJiRWALZ2EbDbbG574ApVV11nmpaXpAgdwaLFh7ZEioyhiK8gMtExZL,1785083224,2026-07-26T16:27:04Z,GcNY3SXi9JfP3Wj9538vwDenhA6CxURAwZF2rCPXgrCC,sell,0.928411269,17426883.76598,5.3274657791222766e-08,51.3655030289536,3825.554476375337
35mnyjztKgUJJqkAfHbrAouK6TpG2tNWvNKATLpeE2CP4Zt6GCZTauDnDpUCBg49AYL4DVgwxz1mhFwEt6ANw9Hm,1785083224,2026-07-26T16:27:04Z,7gsLLbtfS59f4zciTumcYrGbfYCWHmm2hdUYqkuJ95Mf,sell,0.054524228,1045554.710144,5.214861304817861e-08,50.27981131252363,3744.6952895508425
3xSoGp8KwJBYd7URLZ6vdfBNVRrBd6t61tVFpjWSPAnSHPrfDDoyprsLYzPCquWMaaL5AMFwswLrtfeCbRLEDti6,1785083224,2026-07-26T16:27:04Z,8hGRwXvWXz6ungB1WFgj47rLbTL3Gxmk9KHJ4Ten25LG,sell,1.272264176,22663285.735787,5.6137675305880335e-08,54.125921226239875,4031.1424599164297
4fmch5eCirDavuzHJuSXrhLfgqfRUMRZJMdqHXsUgdkzkfHBAUTHeUW384CDHYAFYM8KS5kb3Udo9ccVmkr4N48q,1785083224,2026-07-26T16:27:04Z,mzVzFvLQ6Zp15nn8dFvKBx99iAQeUhb19t6UvghBKPC,sell,0.048556179,933458.54736,5.2017498942321753e-08,50.15339582191791,3735.2802285185912
5VLGPzvyQKJeFfRYUE4xztrpwdTxNeJTmjsE2g1e7U977SkfsgyUp6jdqEmwvFvM6fBgpPpVYfMAdzHiFyiMzeY8,1785083224,2026-07-26T16:27:04Z,TA4Dz8tpVUAErZJg7RQwwGLvgHprWEpAGNhdq7HhSzU,sell,0.156899625,2702674.673642,5.8053463308097404e-08,55.97305490124823,4168.711647059574
guAU6cNzaN72cCuDkVGJVpudWu9yc5v2oumCWtZFfhxaskmxAvj8g8VWxppjVev6o1Qb3K55f8Mhg3YnkYoT7op,1785083224,2026-07-26T16:27:04Z,4A3HGpsSR5VuGBE3EBRds2xYfSF8GKTRHTytXi5YTMLe,buy,0.048888888,937362.6112379999,5.215579052745782e-08,50.28673157909955,3745.2106910404827
2HQshT2RiX9Gw934AjrCP5sXXMNpjUpv8KnoAKFFNL1SEdv7Dv2Pfyu8BY7Vp8J1dzY8veZcT2qgNiS2Q6gLft3k,1785083225,2026-07-26T16:27:05Z,8ZatX3uYfVxH1emrDQd3erxwGsX8tdrqxH1mHiKh3GCw,sell,0.650859258,12462561.002145,5.222516125601929e-08,50.35361633286013,3750.1920745383877
3hsEgWZJhqi56nmidCi6d5e3mwKDPLnVnzXyLGYh87Bj3QBKB8f3YFoAYzV9MRcFXqVyFntnomfWxMq76JVNWQD4,1785083225,2026-07-26T16:27:05Z,3kTB2Ju7yWCaLqcCzmJ7VPCBxJf847xQ9NyuAvkuavpa,buy,0.058666666,1084932.421683,5.407402786340684e-08,52.13622681332656,3882.955760301145
3iYHdH46dGLLknZZ85n42a34BSNPBCnyrbNFD168zXdPAN3enZ31V2FjJaiPLLZk1KPfok5wrk5s7Jq4Pkt4it8B,1785083225,2026-07-26T16:27:05Z,4zQG6oUwbjRrzVCG3wMAo6xuEBXe2doupdeeekKmPYUu,sell,0.540575077,10658113.018571,5.0719585733242505e-08,48.901994731111415,3642.0794855612553
4yzkDWF85vsTGbwkPHcaYdMbaxQNTD1N5bkemyKKf3nQUE9AfEaEPECw7j6WGb8ZWpPp5AYPzwc8oxLzNkKh3yNL,1785083225,2026-07-26T16:27:05Z,GVyKLC54cRvdEy3vjBPL9GDypG2jd7mHepZB9MGxZzQj,sell,0.008775103,162473.60704499998,5.400940595582135e-08,52.07392070142571,3878.315380839593
5mBXLZFg4ThHXK7JZwavoDgZqAykBt1uWMWhnhcUmc6si7ZQVidCFy4R3kg4BbCJduuQ5hKr69xeweH2zvhfMVkU,1785083225,2026-07-26T16:27:05Z,FyJDX7YDDBczz8BamYV8QcQXmZ2afbqtk6qkFkh9A5om,buy,0.293333333,5379245.573283,5.453057106314187e-08,52.576409295600556,3915.739281656637
g2HATm7WeVwAo2FsHtwki6mjTkEbquCajstR8BTBR3hKanuNuo2VZdm3HTd4aYnAKCiqEyiJnQaa5Av6wV1eQxJ,1785083225,2026-07-26T16:27:05Z,GMwXfLtKhgtWdLqq29pF4JbUUQA6asUeEaXtjQSB7gpN,sell,0.715409025,13253397.319832,5.3979293590593756e-08,52.04488744525036,3876.153067680453
rGFg3sFvJcBDDpuUHTMSnnLQSuz5NnAsfAJ5buRrtSeF4R3FLwVRQdP7FCWvgYuTjgwFnyb9CjR6M8QQ9k31EHK,1785083225,2026-07-26T16:27:05Z,xrS3uSL35KsqPmuWcCAr3ra2UsDxChuKsWQXjX9VCwH,buy,0.382725675,7150412.815245,5.3524976094248956e-08,51.60685090588755,3843.529369961951
y3Tbn3hGNd7Vw58BJkKtoUY1YYkMgeCHRX72LPDDiHoS3YMWWAG55EUwjBkyRgCJDQAdHM43sZbpXM5boDZV8ax,1785083225,2026-07-26T16:27:05Z,4mBz61bMYB9QVEnjfWsvoMoTizGA7PR9LKrPQ8LWJzzF,buy,0.422048483,8040243.65976,5.249200159346888e-08,50.61089415931239,3769.3533848073007
2NKAfqW9iuSFdZp9Kp6efhpt4WRTauQrdFcT5PDcguP6EXiN4cpE4a62UoqMhdNs5RmHiPwBVtufPusZUf1zBdXH,1785083226,2026-07-26T16:27:06Z,Gg5KQdWQZi5Peam7MUwGCpsG5E5XzPa5tu6riW16cELF,buy,0.272031602,5056260.734443,5.380094427230267e-08,51.87292946694117,3863.346133553898
2a9zeuk1h4hPGzm5hBb83wzJzHotx773QD322CoG7AgGqwFb5tznyKA2JUGWKkRmqLiENjRgRXYBaKtfPwRoPXJg,1785083226,2026-07-26T16:27:06Z,FoDtXWikLJVhHJbrt7oP7r4tUtUc7QQqHMxr3daTcqzC,sell,0.039119317,784875.379308,4.984143729223648e-08,48.055315685642306,3579.021272919557
4yA9X1ynUxLwmnTzLeWEk82ASNpCWcyFC2VXa8DmgfA3hQbEDQBcWWexQYN3mCTK4v4CxwfsydapUxCeeCPgBK3A,1785083226,2026-07-26T16:27:06Z,ABuKAMp35w6NGPJSxuCU6BvB7NxFkBzZDyyTSzcDpbn5,buy,0.2832562,5485714.932395,5.16352387046721e-08,49.78483429174744,3707.8308290496784
52MBvXXwq6nZxdDM9uLZC82vmUv8vnHWuWZuP8DYQHaGHb9bWVyXbwk98bm9cjBw86UeMvGY4BRtWJUG1qnBZQA1,1785083226,2026-07-26T16:27:06Z,7BRgNPt3Wh9VjDLLrZAiadxJ8wSuNKi1i7PwqKJV8hCo,buy,0.977777777,17642412.659361,5.542199901333759e-08,53.435891964739646,3979.7510712508847
5dgB84E3pJm9CWCuWxAFha6RcwLwJNVkAAKmVZ1xHsuE4s6jdgj316MkjRomLafwxzNVmQE5jJEvsPCFnepg9J99,1785083226,2026-07-26T16:27:06Z,92dpPnZkPfjxj6DJpeDFPkrycdXSqWJbbw6xik7WV4Wk,buy,0.297798397,5611778.845909,5.3066666591306554e-08,51.16496541778471,3810.61901364549
5i13Nd2SKLiKh5QXMoq5riBczsR4ttVrM5Ux5FZpJpHXUkM5N3uF9sTdbMAyQoHAUaN3YZzBhvC2kxYeHnrCQQxm,1785083226,2026-07-26T16:27:06Z,GJAKp9f1PzL7dSeNMrDhDJviMU7UPL9UbXDZ2VnQC1hb,buy,0.592592592,11727585.36235,5.0529804191615363e-08,48.71901421550697,3628.4516246569146
VFTLw2scxKy7HR8ySSMMxk9jk5rhgncPXr2bvDB7tTC8gQWUeU3sQ7hgUE2VFZdRTVDqFK9kSZwHZWExqz29C5g,1785083226,2026-07-26T16:27:06Z,BminQKJvhM1opGtSGuagYLvbegHTAXJtFDZxC25d8GM5,sell,0.061808232,1236978.923576,4.9967085794249187e-08,48.176461438206495,3588.043859065643
kxj7rrjwDF8pkGuUc29S7dk12zbRgvGxc2BMhsuvdg8TnhCZBfSm7atmR2tH2nqoBPne7qg6v1PpfFryVLJteqG,1785083226,2026-07-26T16:27:06Z,DWbqhUVCCUiCJDQx3nWqhG4UxMMZfYtraj5iW9p6B8ox,buy,0.270733888,5172667.202647,5.2339320778544926e-08,50.46368482589587,3758.389658352634
ohcnMSR8hVSQnBX3DnyBeACGZs7rh5RWskRT2CdD2cmVFAG8bP6KP4MYubyhGhgzxtp3nShCCP87xcjaGcQsGaQ,1785083226,2026-07-26T16:27:06Z,ZhqQU3djMKYk5GpjK8eYLn6Uu1Eo7Muo7xknGwf2gB2,sell,0.000563334,11256.597452,5.0044785060685494e-08,48.25137626771365,3593.6232994384254
2b8XdQfuDz7q6BCqAiTL9ZBFZ4mCqw9oUWycq6KoaAoBihBKNAYTbB728G3en22fuECqeEpUT7gMHQMFVgLdtyrz,1785083227,2026-07-26T16:27:07Z,29zpxaxkb7FyF8RG3WjVfWCuqu4g4RSswDNqHgmtCS84,sell,0.302016751,5362607.081393,5.6319015437086184e-08,54.3007628384606,4044.164158777446
2gMExHZsf8m9oPQD9CEr9bRPHdRDYnCsNL6vELUds3Bn7BXmJrngFKn3WwAGpSdo7ozBaTgcNSazZk7yHqg3FqxX,1785083227,2026-07-26T16:27:07Z,8QNewGMWM2L59efVAoMUHsLBvMsu3qGQwPXFWBxeMP4a,sell,0.036674442,656430.125697,5.5869529085154256e-08,53.86738431424535,4011.8873765887843
48RazPVnVKK3YipfD7rexooxux19gHJWkgkjoTNXeAq8hAXr1iTN5KUELgydFbYTApReGseUBfNvbPBvVSoMBhMA,1785083227,2026-07-26T16:27:07Z,5xAa2zaMR4ynk836GGpCT9uJC86ao3QCcegxtJ3mA7Gj,sell,0.001168311,20892.769044,5.591939476952751e-08,53.915463008091734,4015.46813899967
5aEK9aDe68xEnSrsUaR6aSdgbjoyUcHGdmLyvD3Fd5e4x4ART96XT5ooABhxF39Mz9ee8WxygZB1TzEmgoBQYCko,1785083227,2026-07-26T16:27:07Z,AXAJSuxtNDis9u3dCTaMMquiyFrcxAfbcMWdwh8GEPgN,sell,0.051469476,923162.049605,5.5753457393555786e-08,53.755472176775754,4003.5524834560097
37Wm1MGYBGychfyUJg2bKvL2GXWvzczCThFmUepYHh7AK6JHd7HpkTjWAYzEN8FbWJ2mHGvaAdnNfRWEyuovTBxJ,1785083228,2026-07-26T16:27:08Z,HwWgT4qXsTFCssX1r8jecbkMFsz1RnGeTvyZ6bn7rvcL,buy,0.608135987,10766209.213652,5.64856185619037e-08,54.46139556079518,4056.12762051232
4CQCe3kb5GPV8C66SWr7qiXkN4qfvyNDd9LkRv4mWViYu47HkYetdswLveXTamJ1rvJaXGrj5UzEMw53yLUpZib2,1785083228,2026-07-26T16:27:08Z,EyZCZL5qm5yiL5NJyrZVWPp1hKcbvB9bBrmu8z8PCYDL,sell,0.123039556,2153570.860459,5.713281056086357e-08,55.08539473716089,4102.601278933513
2S82jKM4mJMVcA5pR1LvjUP5xkop4GgtqrYdBGKniumVpBFd2cyLMuf2fP5Z8LUd3EPypbTpjYYX9x8Zx1mYm63A,1785083229,2026-07-26T16:27:09Z,8QNewGMWM2L59efVAoMUHsLBvMsu3qGQwPXFWBxeMP4a,sell,0.037205851,656430.1256970002,5.66790729790085e-08,54.647917330427234,4070.019223800136
4B388mT8RCwwfM5bWU33yCyHkdKTQXoiEUUyK9mt7aAoYKEyjQjNqj9tNLARjWTTZ2E3z5xonFstjcPXBvuxBuTK,1785083229,2026-07-26T16:27:09Z,79U8GwLhPXcnuUpBVeZ1rSEfVoota888W3qJik48BxoD,sell,0.064035992,1125730.629044,5.688393861538709e-08,54.84544138599549,4084.7302456029406
4QSeqJGuMzycYSnNKFjEUmVyVQyQzYUs4nuhaAvuVPVUN8hYiaHVC4rRmRwRzdk2Qzevkqm4rXKGn2KDNQvKvgyD,1785083229,2026-07-26T16:27:09Z,J9RY5ZyiK5C1q8Fgs1RJitbKu39ZJp67NG2r5NnxGrA,sell,0.026511729,467054.61958,5.676365865696979e-08,54.72947178948268,4076.093164626376
5DHtCdbjDHxkwtQUP8QW7oP5fiEBLcQuNq11jBzC6QmDL6JN2vC9VdvR9dxGKbbX8zqHvoA57SaNnfP1c4RcuAYq,1785083229,2026-07-26T16:27:09Z,BbrqKd1Cg6grigK2Y4N4eMLB8BM8RZeKWC1m9TGMJUUM,sell,0.001476203,26068.546972,5.66277438318897e-08,54.59842761859959,4066.3333728407856
2saSrS1nH7oBXyq4LXGrNAW3fAR2zVn7G7obPMJvbWQkCQFfWa1sfS3vMocDX98dagtxreba9AXYghjfRfJ75njD,1785083230,2026-07-26T16:27:10Z,4w6MKjj8R7gtoPviXhpFvy22xK7w2MFMQKn91mj9LCXM,sell,0.041518139,733915.384213,5.657074356674125e-08,54.54347001936718,4062.2402894023567
2ik9pQSNAmNtwgJSenECyECNz3B7DGGSuhN55f2g3o3f2CeqA6ibTvCMEao4YMtPNzgxDVkgMcWZDPPqVhPjwE72,1785083231,2026-07-26T16:27:11Z,CR4Y5YQ2Dy8kdKCCYd32goMmG762FqFaBb5uVbQdxaKc,sell,0.004275466,77507.6626,5.516184924921218e-08,53.185064947707794,3961.0701986570507
51bZgLcL7cEhGYUhEWfHJabF2mDsbmP8sZ3Qq6NMkzGhZDJkYE7mQB2CNcDSAqyU11rqkG7skhfF8PY1j8pKF9sY,1785083231,2026-07-26T16:27:11Z,CR4Y5YQ2Dy8kdKCCYd32goMmG762FqFaBb5uVbQdxaKc,sell,0.013137159,232522.9878,5.649832356059206e-08,54.473645262166656,4057.0399429301397
5f8LosyHtaNeTsFvQsM7zscKpbkUYoLMZxxVEZJWf7sLcrgouDDmiANue7DgdZVXrUEphNK6Z1tae5nbAcXUUBCw,1785083231,2026-07-26T16:27:11Z,6oe69JHBfZNoPX6m9VtDUniUnCwP9aN14syGmuE1RV7C,buy,0.019555555,354383.746368,5.51818620363392e-08,53.20436055504551,3962.5072798238325
Gcbsf4LgmQpwfWPYeqNzimnrHhBu8vf9Nu7ZuoSggGnPssTJqpoqXZEtYvwxvR1z81mkShYDKkVNeRnoorE6FZV,1785083231,2026-07-26T16:27:11Z,65tWUV8YHkRxKDMQRQG7BwDJYhmN8Bty64GmXWXn781u,sell,0.498706807,8934143.417476,5.58203269968203e-08,53.8199454357592,4008.354265780065
62b5n8ru3QdfmJNekGtromRviCKj8cKGNBnpgZPPTzaATCv1p3GoBySCiLwTmKrxq9xBSJkUSajBMnqZ5w9TfRMD,1785083232,2026-07-26T16:27:12Z,8QNewGMWM2L59efVAoMUHsLBvMsu3qGQwPXFWBxeMP4a,sell,0.027162373,492322.5942729999,5.517190012396237e-08,53.19475563853209,3961.7919333520495
2GddLqzYgTyaP8uXCzrwWAqrrqjBh22XkkaGUnUTeHkFofEZHSQYV9X2jGqdq25AGvSh6DyMsT3vwpLs2aPeow7U,1785083233,2026-07-26T16:27:13Z,CmanNPFBABbPeDAw81kGMBL6Yptbg4BgsPxZUgrzhTAx,buy,0.977777777,17332526.840807,5.641288116732984e-08,54.391264789126154,4050.9044829653385
3KSmaLjZFhXbBRrGsNBPwjMryTWyzbZuY5MrsehpJ6qKYyGrkLJdmHZTGYkjP19CE2RzYFcJgoQGV8BqTSM5AKmY,1785083233,2026-07-26T16:27:13Z,7Ut1gh36seBkUiYuPx3rNQbuLE7QLT53YJRo3wsGAZRZ,buy,1.053497941,17815751.462008,5.91329500328167e-08,57.01385705610355,4246.22758884415
3h9d2sT54GPABMwLFiqF5FAkuKxiHvj6ijzjhygjwNizPy6VbvB9NADPsaz5W6a52RKeeZwX7FGVxNGUHgK7HSxn,1785083233,2026-07-26T16:27:13Z,7Ut1gh36seBkUiYuPx3rNQbuLE7QLT53YJRo3wsGAZRZ,sell,1.05349794,17815751.462008,5.9132949976686584e-08,57.01385700198491,4246.22758481355
5RKgk1EeeiRW6frvsm3b4gbKFEhLK1TDy22cr2d8zdpcTnMHSNsJPUGvfwK24Feepc4d5TroTyAxJXpAWAs4n7qR,1785083233,2026-07-26T16:27:13Z,Cu2iW1DNKFUL13bRnxk5XgnR4yvatVoWoLURRAB1DqJt,buy,0.977777777,16563646.351894,5.90315535738418e-08,56.916094248484754,4238.9464969779165
BpzHaxhpsuyoNWdroiLebLkzXUdUiGAzcM3hVv3eMsu5ivjTBvbcqJf5oMRKanaYFRQdxiPQBSze1aht2bWEn97,1785083233,2026-07-26T16:27:13Z,Bj1xdck5QFew2fHV8dp3FVt45C8WRU6hH154UNYpwEP,sell,0.001186672,21523.120992,5.513475487319325e-08,53.1589415278461,3959.1246017116887
47jNTpmJAi7SqFq6ki1dvsAuDyhkwdVkJuiWmyVagrJsztcvNEbuLw3paKgPcJHMJJapXm8aBLWzFqqE3vc5FRYL,1785083234,2026-07-26T16:27:14Z,G1F4thH2m8N7qzuNgSGvnAEZU4hC2Kr8vp52zniPmf2U,sell,4.1e-08,0.682988,6.003033728264626e-08,57.879085466953306,4310.6673047045715
5c4NAfaCDhomXMzrU2VTgHR1QAvvwzhkqRYVL1B1JUVF3NNjEZWLGZBm8Bz99SGohpH8LyVid7o2Y5T51pznXkX,1785083234,2026-07-26T16:27:14Z,7ikPbksKsuAC3x6YLHDtrwc4XGn6jorn3RJ5zTqDbnCe,buy,0.097777777,1616041.575466,6.050449350092054e-08,58.3362497862702,4344.715584290504
65yCza3rth92FKtuPyb1n1zz5mDgNYwPWttoc9AuvGJYyPikBv2dNph9ZiYNLXGwZgYpBV4WBs7tGoCcbNqPvwiy,1785083234,2026-07-26T16:27:14Z,CaRaMddDSmNLbJYY9VZ4vd31PNq6L6akpzpzVn1h4V6y,buy,0.048888888,805341.375292,6.070579446172612e-08,58.53033691025533,4359.170633344527
5HhxXvYFkaX3FgvE9wZPuPoDJh1qZ9oGZDRMwA2fBZXZa6ikRyGsbyFr4m82QHSNUHaAR262NvRJmk8WZCTNwjZX,1785083235,2026-07-26T16:27:15Z,8QNewGMWM2L59efVAoMUHsLBvMsu3qGQwPXFWBxeMP4a,sell,0.019981329,328215.06284800003,6.087876901997508e-08,58.69711273883949,4371.591615910039
5bds4TLgzb2rjaaPjfTsA7RtFiCGzmKgLQ89qDENqUAGpurpuj8HtRB7L3HoRYYcsECZb3sZA4LaHgPTiABArPtm,1785083235,2026-07-26T16:27:15Z,39LPT5YAse8Z2D8kHtNoQ6YQXeC2M69mfxucWaCUiXyY,buy,0.048888888,803578.001957,6.083900739061804e-08,58.65877601031128,4368.736406970528
5vJ2nYpGxa3cwJbYjaV5zdZ5HhVag4zVBenYj8Nk2VjgCZppW6veP3BbmQ4GXNZufVT9DJmDHVTCVbbi8MpBgnKC,1785083235,2026-07-26T16:27:15Z,3mhSQ5wa12rcvt6gmxQVcKKvdpxsQrT1zDY82g8YMP3J,sell,0.000413234,6799.714863000001,6.077225417915291e-08,58.59441497210168,4363.942982525953
4AcN3KwxtzD6HK2atgRoDhFwFfxtkeFHpsdXDyGKp39rD4A7mD1ukJHD3sKYvuLD4boXdnPfWDDx1AvpdGw6LQPA,1785083236,2026-07-26T16:27:16Z,7BRgNPt3Wh9VjDLLrZAiadxJ8wSuNKi1i7PwqKJV8hCo,sell,1.679365679,28686353.099488,5.854232056531346e-08,56.44439343193691,4203.815581015946
WWsG8k7nVMAJf4P1V16m49zceaDLgAx2DXF9wSddSmbMGnEKfVcjRCvSWyVNuxqd8JDcRkktnSDBbfxcwNhBimZ,1785083236,2026-07-26T16:27:16Z,Baf7AGwsnTWW4ps6B3zs48wVj8aKH4WCR9h7ytcQS3S2,buy,0.019753085,350560.90654799994,5.634708443251742e-08,54.32782595119786,4046.1797413371714
4yxvPPR4whaTaGLhm6inDdnD1FqmHwkwfAUxi2V6EDZ7ij7g8fQKo2aWDohm3Zqm9FYoFsMS5hdQQAN95jNXLE8Z,1785083238,2026-07-26T16:27:18Z,8QNewGMWM2L59efVAoMUHsLBvMsu3qGQwPXFWBxeMP4a,sell,0.01156095,205134.41427999997,5.6357925317298456e-08,54.33827834119235,4046.958205188868
2Lq4rCDmCFHW6jjSoLgZBRR4heRGFWvqfxeqAffLYfwPwhLBqSe9RpGWogj6PFF8cDaohB9ixSxMqvucaUMWG6LT,1785083241,2026-07-26T16:27:21Z,64hP97Bwr5PubotcTeGgfhkFrGiLVVxT2kVo9M9b4AEz,sell,0.472378112,8478065.480681,5.571767675968177e-08,53.72097378046814,4000.983142426721
34XisxfSuGH754Ywo1KapXqDXvEeCYXLV4aqyUXEngoN6VACoZBmQ4bbcMyxSznnbvEGeSFFb3a1iBgM4kGASoX,1785083242,2026-07-26T16:27:22Z,3mhSQ5wa12rcvt6gmxQVcKKvdpxsQrT1zDY82g8YMP3J,sell,0.003754645,68148.87992600001,5.5094742629328766e-08,53.12036316585135,3956.251396608702
3rXX9SZu7Ve7ohFwC1BdotbxpLdEvu5zQbYjpBnzE7pXbtW8MFJ85Wds2NDhKQev47B7rQomjs3ceBEtoLGie8E,1785083242,2026-07-26T16:27:22Z,5JmzK7BSzoKyXrjhTKkYGisvHEmXzwssAjunUpvk1hCs,sell,0.132682842,2416094.156248,5.491625467363647e-08,52.9482715183616,3943.434507187214
